PID,Price,Area,City,Location,No. of Bedrooms,Resale,MaintenanceStaff,Gymnasium,SwimmingPool,JoggingTrack,RainWaterHarvesting,IndoorGames,ShoppingMall,Intercom,SportsFacility,ATM,ClubHouse,School,24X7Security,PowerBackup,CarParking,StaffQuarter,Cafeteria,MultipurposeRoom,Hospital,WashingMachine,Gasconnection,AC,Wifi,Children'splayarea,LiftAvailable,Furnished
4478,2268000,1116,Kolkata,Rajarhat,3,0,9,9,,9,9,9,,9,9,9,9,,,,,9,9,9,,9,9,,9,9,9,
985,10900000,1515,Banglore,Bommanahalli,3,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1
537,2520000,900,Banglore,Chandapura,2,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
3001,10000000,1245,Delhi,Shanti Park Dwarka,2,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1
4030,11200000,1695,Hyderabad,Kukatpally,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
4078,3300000,1025,Hyderabad,Krishna Reddy Pet,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,6051000,1235,Banglore,JP Nagar Phase 8,2,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1
1209,9831000,1566,Chennai,Karapakkam,3,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1
2845,22500000,2400,Delhi,Sector 2 Dwarka,3,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0
6611,3500000,690,Mumbai,Dronagiri,1,0,,,0,0,1,0,0,0,1,1,1,1,0,0,0,,,0,1,1,1,0,,,,0
3380,15000000,1970,Hyderabad,West Marredpally,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4995,14900000,1850,Kolkata,Kalighat,3,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
2456,6200000,1100,Delhi,Uttam Nagar,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5700,3825000,1100,Kolkata,New Town,3,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
6650,5400000,547,Mumbai,Ghodbunder Road,1,0,,,0,1,0,0,0,0,1,1,1,0,0,0,0,,,0,0,0,1,0,,,,0
3557,9600000,1295,Hyderabad,Jubilee Hills,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5395,4675000,1121,Kolkata,Salt Lake City,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
5702,15000000,1354,Kolkata,Rajarhat,3,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
2836,16800000,1900,Delhi,Sector 7 Dwarka,4,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
7187,8200000,525,Mumbai,Kandivali East,1,1,,,0,0,0,0,1,0,1,1,1,1,0,0,0,,,0,0,0,1,0,,,,0
2050,14500000,1900,Delhi,Pochanpur Colony,3,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4969,4356000,1455,Kolkata,Rajarhat,3,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
2888,4400000,800,Delhi,Dwarka Mor,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3265,8903000,1535,Hyderabad,Kokapet,3,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1
4091,6500000,1200,Hyderabad,Kondapur,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6151,4500000,615,Mumbai,Kharghar,1,1,,,0,0,0,0,0,0,1,1,1,0,0,0,0,,,0,0,0,1,0,,,,0
4922,3800000,811,Kolkata,Chinar Park,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
3623,2400000,540,Hyderabad,Amberpet,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7468,10000000,1340,Mumbai,Mira Road East,3,0,,,0,1,1,0,1,0,1,1,1,1,0,0,0,,,0,0,1,1,0,,,,0
2598,5100000,900,Delhi,Palam,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4053,3600000,1100,Hyderabad,Krishna Reddy Pet,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
522,3483000,1161,Banglore,Sarjapur,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1
7016,75000000,1706,Mumbai,Mahalaxmi,3,1,,,1,1,1,0,1,0,1,1,1,1,0,1,0,,,0,0,1,1,1,,,,0
4789,3500000,950,Kolkata,Rajarhat,2,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
4368,8000000,1480,Kolkata,New Town,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1159,6800000,1389,Chennai,Mevalurkuppam,3,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1
5220,2400000,960,Kolkata,Rajarhat,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
6659,2100000,395,Mumbai,Karanjade,1,0,,,0,1,0,1,0,1,1,1,1,1,0,1,1,,,0,0,0,1,0,,,,1
2298,4500000,900,Delhi,Burari,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6941,9500000,1210,Mumbai,Kharghar,2,0,,,1,1,1,0,1,0,1,1,1,0,0,1,0,,,0,0,1,1,0,,,,0
7297,7000000,448,Mumbai,Panch Pakhadi,1,1,,,0,0,0,0,0,0,1,1,1,0,0,0,0,,,0,0,0,0,0,,,,0
2529,17000000,2500,Delhi,Sector 23 Dwarka,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
4192,6300000,1465,Hyderabad,Gajularamaram,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
926,4209000,771,Banglore,Avalahalli Off Sarjapur Road,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1
2026,15800000,1800,Delhi,Sector 2 Dwarka,3,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0
5973,2000000,800,Kolkata,Tiljala,2,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
2375,3700000,855,Delhi,Jamia Nagar,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2253,2900000,630,Delhi,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7405,10500000,1190,Mumbai,Ulwe,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,,,,0
415,6662000,1025,Banglore,Banaswadi,2,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0
1224,3990000,855,Chennai,Mevalurkuppam,2,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1
5933,9093000,822,Kolkata,Narendrapur,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
970,25700000,2700,Banglore,JP Nagar Phase 4,4,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1
4419,3056000,1684,Kolkata,Dum Dum,3,0,9,9,,9,9,9,,9,9,9,9,,,,,9,9,9,,9,9,,9,9,9,
6515,5500000,650,Mumbai,Sector 17 Ulwe,1,1,,,0,0,0,0,1,0,1,1,1,0,0,0,0,,,0,0,0,1,1,,,,0
3117,7000000,1350,Hyderabad,Manikonda,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4821,5500000,1103,Kolkata,New Town,3,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
5663,4100000,1575,Kolkata,Keshtopur,3,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
111,5400000,1200,Banglore,Chikkalasandra,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2692,3500000,865,Delhi,Uttam Nagar,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3541,11399999,1730,Hyderabad,Kukatpally,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2477,2900000,675,Delhi,Dwarka Mor,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2784,3100000,616,Delhi,Mansa Ram Park,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1989,18000000,1450,Delhi,Sarita Vihar,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904,6221000,1428,Banglore,Varthur,3,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
3011,2400000,500,Delhi,Govindpuri,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,8100000,718,Banglore,Chikkagubbi on Hennur Main Road,2,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1
4452,4469000,1250,Kolkata,Rajarhat,3,0,9,9,,9,9,9,,9,9,9,9,,,,,9,9,9,,9,9,,9,9,9,
4591,3599000,851,Kolkata,New Town,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
6966,24500000,1350,Mumbai,Kandivali East,3,1,,,0,0,0,0,1,0,1,1,1,0,0,1,0,,,0,0,1,1,0,,,,0
6404,2100000,529,Mumbai,Vangani,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,,0
6507,6900000,950,Mumbai,Kamothe,2,1,,,0,0,0,0,1,0,1,1,1,0,0,0,0,,,0,0,0,1,1,,,,0
5375,8000000,1110,Kolkata,Rajarhat,3,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
2797,2000000,520,Delhi,Uttam Nagar,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16,5080000,1270,Banglore,Bommasandra,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1
4702,10000000,1509,Kolkata,New Town,3,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
3128,8625000,1150,Hyderabad,Madhapur,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7414,51500000,3465,Mumbai,Sanpada,4,0,,,1,1,0,0,1,0,1,1,1,0,0,0,0,,,0,0,1,1,0,,,,0
5308,6800000,900,Kolkata,kalikapur,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
3108,8625000,1150,Hyderabad,Madhapur,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7435,8000000,1150,Mumbai,Kharghar,2,1,,,0,1,0,0,1,0,1,1,1,1,0,1,0,,,0,0,1,1,0,,,,0
3122,6300000,1150,Hyderabad,Hyder Nagar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4785,7500000,1624,Kolkata,Narendrapur,3,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
558,4426000,1150,Banglore,Krishnarajapura,2,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1
3907,7000000,1490,Hyderabad,Manikonda,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
4754,15500000,1715,Kolkata,Tollygunge,3,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
7043,16299999,900,Mumbai,Borivali West,2,1,,,0,1,0,1,0,1,1,1,1,1,0,0,1,,,0,1,1,1,0,,,,1
6115,13700000,1380,Mumbai,Kharghar,2,1,,,0,1,0,0,1,0,1,1,1,1,0,1,0,,,0,1,1,1,0,,,,0
2028,19000000,2000,Delhi,Sector 2 Dwarka,3,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1
5213,4452000,850,Kolkata,Kasba,2,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
3978,3375000,1125,Hyderabad,Mallampet,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3146,10500000,1495,Hyderabad,Nanakramguda,3,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1
6332,9000000,640,Mumbai,Goregaon West,1,0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,,,0,0,1,1,0,,,,1
1439,6333000,1092,Chennai,Manapakkam,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2756,11500000,1050,Delhi,Vasant Kunj,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1
5823,9160000,1145,Kolkata,Uttarpara Kotrung,3,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
2501,15500000,1900,Delhi,Sector 6 Dwarka,3,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1
5814,5500000,1400,Kolkata,Kamalgazi,3,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
1360,5226000,917,Chennai,Medavakkam,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4683,7000000,1697,Kolkata,New Town,3,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
4029,3600000,1080,Hyderabad,Beeramguda,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,6142000,1365,Banglore,Whitefield Hope Farm Junction,3,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
1822,11600000,1444,Chennai,Madipakkam,3,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1
7438,30000000,2950,Mumbai,Kharghar,4,1,,,0,1,1,0,0,0,1,1,1,0,0,0,0,,,0,0,1,1,0,,,,0
1205,6428000,1024,Chennai,Karapakkam,2,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1
5730,13799999,1400,Kolkata,Tollygunge,3,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
169,5705000,1139,Banglore,Ramamurthy Nagar,2,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0
6859,2700000,400,Mumbai,Mira Road and Beyond,1,1,,,0,0,0,0,0,0,1,1,1,0,0,0,0,,,0,0,0,1,1,,,,0
1840,11000000,1000,Delhi,Sector 24 Rohini,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
511,4222000,1135,Banglore,Electronic City Phase 2,2,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1
173,5677000,1133,Banglore,Ramamurthy Nagar,2,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0
6701,45100000,2376,Mumbai,Wadala,3,0,,,0,0,0,0,1,0,1,1,1,1,1,1,0,,,0,0,1,1,0,,,,0
3107,10900000,1592,Hyderabad,Kukatpally,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5529,3800000,850,Kolkata,Keshtopur,1,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
5508,5200000,941,Kolkata,Keshtopur,2,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
6148,8500000,1150,Mumbai,Kharghar,2,1,,,0,1,1,0,1,0,1,1,1,1,1,1,0,,,0,0,0,1,0,,,,0
7277,28000000,730,Mumbai,mumbai,2,1,,,0,0,0,0,0,0,1,1,1,0,0,0,0,,,0,0,0,1,1,,,,0
3973,8098000,1620,Hyderabad,Gajulramaram Kukatpally,3,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1
6183,13000000,1800,Mumbai,Kharghar,3,1,,,0,1,0,0,1,0,1,1,1,1,0,0,0,,,0,0,1,1,0,,,,0
888,10900000,905,Banglore,Chikkagubbi on Hennur Main Road,3,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1
5391,6609999,1011,Kolkata,Ultadanga,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
7308,12000000,957,Mumbai,Ghatkopar,2,0,,,1,1,1,1,1,1,1,1,1,1,1,0,0,,,0,0,1,1,0,,,,0
459,3338000,954,Banglore,Electronic City Phase 1,2,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2148,16000000,1900,Delhi,Sector 6 Dwarka,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
6052,3100000,900,Kolkata,Kamalgazi,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
6401,10500000,700,Mumbai,Tolaram Colony,2,1,,,0,0,0,0,0,0,1,0,1,0,1,0,0,,,0,0,0,1,1,,,,0
1584,3627000,930,Chennai,Poonamallee,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
297,3447000,985,Banglore,Uttarahalli,2,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
3205,8500000,1600,Hyderabad,Habsiguda,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4964,9356000,1479,Kolkata,Rajarhat,3,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
1035,6850000,1305,Banglore,Chikkalasandra,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
4614,3875000,867,Kolkata,New Town,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
3949,8998000,1390,Hyderabad,Appa Junction,2,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
7067,16000000,1550,Mumbai,Sector 10,2,1,,,0,0,0,0,0,0,1,1,1,0,0,0,0,,,0,0,0,0,0,,,,0
5886,2200000,741,Kolkata,Barisha,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
3574,3600000,1107,Hyderabad,Beeramguda,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
3362,6500000,1190,Hyderabad,Mallapur,2,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
1006,9400000,1530,Banglore,Budigere Cross,3,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1
3754,9296000,1535,Hyderabad,Kondapur,3,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1
319,12000000,2225,Banglore,Sarjapur Road Wipro To Railway Crossing,3,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0
3692,15200000,2540,Hyderabad,Kokapet,3,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1
1365,6123000,942,Chennai,East Tambaram,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2694,2500000,640,Delhi,Uttam Nagar,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5427,2100000,675,Kolkata,Garia,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
2486,17000000,2000,Delhi,Sector 4 Dwarka,3,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
3453,45000000,4500,Hyderabad,Banjara Hills,4,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0
2457,3200000,675,Delhi,Uttam Nagar,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3905,4600000,1300,Hyderabad,Puppalaguda,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5442,2400000,1150,Kolkata,Garia,3,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
1573,4455000,891,Chennai,Pammal,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2918,2200000,540,Delhi,Dwarka Mor,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6617,13799999,1440,Mumbai,Sector-3 Ulwe,2,1,,,0,1,0,0,1,0,1,1,1,1,1,1,0,,,0,0,1,1,0,,,,1
2013,13000000,1700,Delhi,Sector 9 Dwarka,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,4407000,1075,Banglore,Anagalapura Near Hennur Main Road,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3765,3500000,1015,Hyderabad,Alwal,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3524,4200000,931,Hyderabad,Madhura Nagar,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
7239,9000000,990,Mumbai,PARSIK NAGAR,2,1,,,0,0,0,0,0,0,1,1,1,0,0,0,0,,,0,0,0,0,1,,,,0
3659,9600000,1700,Hyderabad,Nacharam,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5949,2700000,2105,Kolkata,Dum Dum,4,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
4653,2493000,2922,Kolkata,Tangra,4,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
4413,2000000,1359,Kolkata,Sodepur,3,1,9,9,,9,9,9,,9,9,9,9,,,,,9,9,9,,9,9,,9,9,9,
3540,4700000,950,Hyderabad,Chinthal Basthi,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7175,14000000,1016,Mumbai,Sector 18 Kharghar,2,1,,,0,0,0,0,0,0,1,1,1,0,0,0,0,,,0,0,0,1,0,,,,0
1416,2050000,519,Chennai,Perungalathur,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5422,2300000,922,Kolkata,Tangra,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
2605,2751000,650,Delhi,Uttam Nagar,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
6028,3150000,800,Kolkata,Behala,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
6380,42000000,1200,Mumbai,Lower Parel,2,1,,,0,0,0,0,0,0,1,0,1,0,0,0,0,,,0,0,0,1,0,,,,0
2955,16500000,1900,Delhi,Sector 5 Dwarka,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
7202,9500000,1150,Mumbai,Kharghar,2,1,,,0,1,0,0,1,0,1,1,1,1,0,0,0,,,0,1,0,1,0,,,,1
7127,14000000,1320,Mumbai,Sector 18,2,1,,,0,0,0,0,0,0,1,1,1,0,0,0,0,,,0,0,0,0,0,,,,0
356,8000000,1168,Banglore,RR Nagar,2,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1
6923,17500000,1600,Mumbai,Kharghar,3,1,,,0,0,0,0,1,0,1,1,1,1,0,0,0,,,0,0,0,1,0,,,,0
6306,2000000,420,Mumbai,Virar East,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,,0
2834,19500000,2000,Delhi,Sector 7 Dwarka,4,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
1499,2003000,552,Chennai,Urapakkam,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1401,2014000,510,Chennai,Perungalathur,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5077,11000000,1835,Kolkata,New Town,3,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
3881,13500000,1765,Hyderabad,Habsiguda,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5672,11500000,1314,Kolkata,Garfa,3,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
7252,13500000,1050,Mumbai,Belapur,2,1,,,0,0,0,0,1,0,1,1,1,0,0,0,0,,,0,0,0,1,0,,,,0
6169,6000000,765,Mumbai,Kharghar,1,1,,,0,1,0,0,1,0,1,1,1,1,0,1,0,,,0,1,1,1,0,,,,1
7737,11700000,650,Mumbai,Pandurangwadi,1,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
2208,3100000,750,Delhi,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2251,3600000,810,Delhi,Burari,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
